"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","html 1"
"https://raghugangamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrqw4t","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.342","","","","","HTTP/1.1","https://raghugangamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrqw4t",""
"https://maharajgunjmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","महाराजगंज नगरपालिका | महाराजगंज, कपिलवस्तु, लुम्बिनी प्रदेश, नेपाल","66","891","","0","0","","0","अब्दुल कलाम","11","सुभावति कुर्मी","14","Search form","11","Search form","11","","","","https://maharajgunjmun.gov.np/","","","","","","80569","624","5.938","0","","5","2","0.270","112","83","17","17","","","","","61b9bb13523e9e10402ccd7bc45ab091","2.071","","","","","HTTP/1.1","https://maharajgunjmun.gov.np/",""
"https://maharajgunjmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj6te","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.334","","","","","HTTP/1.1","https://maharajgunjmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj6te",""
"https://temalmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","तेमाल गाउँपालिका | गाउँ कार्यपालिकाको कार्यालय पोखरी नारायणस्थान , काभ्रेपलाञ्चोक ‌‌‍‍‍‍‍‍ बागमती प्रदेश, नेपाल","111","1395","","0","0","","0","तेमाल गाउँपालिका","16","सलाम सिं तामाङ","14","Search form","11","सूचना","5","","","","https://temalmun.gov.np/","","","","","","77529","737","6.574","0","","10","1","0.130","117","79","17","16","","","","","dae2448f4fb1ebf7aec055b9b1bab2ab","2.144","","","","","HTTP/1.1","https://temalmun.gov.np/",""
"https://khairhanimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","खैरहनी नगरपालिका | नेपाल सरकार","30","405","","0","0","","0","खैरहनी नगरपालिका","16","","0","Flag","4","Search form","11","","","","","","","","","","175847","1898","6.918","0","","4","1","0.130","238","179","9","9","","","","","72477496b55c2f6f9a43d76d13a5da26","1.652","Sun, 18 Apr 2021 08:57:28 GMT","","","","HTTP/1.1","https://khairhanimun.gov.np/",""
"https://mandavimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","माण्डवी गाउँपालिका, जस्पुर , प्यूठान, लुम्बिनी प्रदेश, नेपाल | ""उर्जा, कृषि, शिक्षा, पर्यटन गाउँबासीको शान, समृद्धि र खुसी जनता माण्डवीको अभियान""","145","1898","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","https://mandavimun.gov.np/","","","","","","171137","2295","9.364","0","","15","1","0.130","222","118","23","23","","","","","de9ed18406b584cfd244e9f6ac07c93e","2.410","","","","","HTTP/1.1","https://mandavimun.gov.np/",""
"https://mandavimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrrpr6","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.335","","","","","HTTP/1.1","https://mandavimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrrpr6",""
"https://godawarimunkailali.gov.np/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","गोदावरी नगरपालिका | कैलाली जिल्ला, सुदुर पश्चिम प्रदेश","54","729","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","https://godawarimunkailali.gov.np/ne","","","","","","126715","1415","8.363","0","","14","1","0.130","146","93","32","32","","","","","4f5219116fe8a439b14ccf7a111029f8","1.635","Sun, 18 Apr 2021 13:18:51 GMT","","","","HTTP/1.1","https://godawarimunkailali.gov.np/",""
"https://ramdhunimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","रामधुनी नगरपालिका,नगर कार्यपालिकाको कार्यालय | प्रदेश नं.१,सुनसरी,नेपाल","71","966","","0","0","","0","रामधुनी नगरपालिका,नगर कार्यपालिकाको कार्यालय","44","","0","Search form","11","सूचना तथा समाचार","16","","","","","","","","","","80619","758","6.337","0","","4","1","0.130","118","86","4","4","","","","","2748b213a7ad79f1913b856e29965dac","2.250","Sun, 18 Apr 2021 16:26:46 GMT","","","","HTTP/1.1","https://ramdhunimun.gov.np/",""
"https://ramgopalpurmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","रामगोपालपुर नगरपालिका | प्रदेश नं २,नेपाल सरकार","47","633","","0","0","","0","अशोक मण्डल","10","सीतादेवी साह","12","Search form","11","Search form","11","","","","https://ramgopalpurmun.gov.np/","","","","","","99960","1401","10.272","0","","23","1","0.130","122","72","8","8","","","","","45ead8f521e7651e7b6aa5433bdfe330","2.097","","","","","HTTP/1.1","https://ramgopalpurmun.gov.np/",""
"https://ramgopalpurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcw02c","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.337","","","","","HTTP/1.1","https://ramgopalpurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcw02c",""
"https://trivenimunrukum.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","त्रिवेणी गाउँपालिका | गाउँ कार्यपालिकाको कार्यालयसिम्रुतु खारानेटा, रुकुम(पश्‍चिम), कर्णाली प्रदेश, नेपाल","105","1418","","0","0","","0","झक्कु प्रसाद घर्ति मगर","22","निर्मला बिष्‍ट खड्का","20","Search form","11","Search form","11","","","","https://trivenimunrukum.gov.np/","","","","","","154820","2228","10.404","0","","19","1","0.130","187","124","25","25","","","","","2cea9187c299dd570f3a389068c117e","2.182","","","","","HTTP/1.1","https://trivenimunrukum.gov.np/",""
"https://trivenimunrukum.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnl8ml","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.362","","","","","HTTP/1.1","https://trivenimunrukum.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnl8ml",""
"https://rajpurmunrautahat.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","राजपुर नगरपालिका | रौतहट जिल्ला, प्रदेश नं २","44","579","","0","0","","0","मो.सकिल अख्तर","13","जफिरा खातुन","11","Search form","11","Search form","11","","","","https://rajpurmunrautahat.gov.np/","","","","","","170103","1542","7.082","0","","16","1","0.130","244","144","21","21","","","","","7f3872d23df5751135b2f2a00693489e","2.644","","","","","HTTP/1.1","https://rajpurmunrautahat.gov.np/",""
"https://rajpurmunrautahat.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2t4","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.347","","","","","HTTP/1.1","https://rajpurmunrautahat.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2t4",""
"https://rajpurmunrautahat.gov.np/sites/rajpurmunrautahat.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","407","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.323","","https://rajpurmunrautahat.gov.np/sites/rajpurmunrautahat.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://rajpurmunrautahat.gov.np/sites/rajpurmunrautahat.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://rajpurmunrautahat.gov.np/sites/rajpurmunrautahat.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6178","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.565","","","","","HTTP/1.1","https://rajpurmunrautahat.gov.np/sites/rajpurmunrautahat.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://chulachulimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","चुलाचुली गाउँपालिका, गाँउ कार्यपालिकाको कार्यालय | प्रदेश नं १, ईलाम, नेपाल","75","999","","0","0","","0","काजिमान राई","11","मिलन कुमार भट्टराई","18","Search form","11","Search form","11","","","","https://chulachulimun.gov.np/","","","","","","130706","1125","7.816","0","","18","1","0.130","180","106","23","23","","","","","e9b32ef53259fcd46bc40b8dc88d030d","2.076","","","","","HTTP/1.1","https://chulachulimun.gov.np/",""
"https://chulachulimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr6q3","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.351","","","","","HTTP/1.1","https://chulachulimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr6q3",""
"https://chulachulimun.gov.np/sites/chulachulimun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","395","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.305","","https://chulachulimun.gov.np/sites/chulachulimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://chulachulimun.gov.np/sites/chulachulimun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://chulachulimun.gov.np/sites/chulachulimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9019","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.610","","","","","HTTP/1.1","https://chulachulimun.gov.np/sites/chulachulimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://chhipaharmaimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","छिपहरमाई गाउँपालिका | भिस्वा ( पर्सा ) , २ नं प्रदेश ""छिपहरमाईको अभियान हरेक जनबासीको मुस्कान""","94","1225","","0","0","","0","मनोज कुमार","10","मोदीना खातुन","12","Search form","11","Search form","11","","","","https://chhipaharmaimun.gov.np/","","","","","","135047","1172","6.341","0","","7","1","0.130","183","107","11","11","","","","","57df637a03cf4743f2a574de4dfdb7dc","2.388","","","","","HTTP/1.1","https://chhipaharmaimun.gov.np/",""
"https://chhipaharmaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2jm","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.342","","","","","HTTP/1.1","https://chhipaharmaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2jm",""
"https://belakamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","वेलका नगरपालिका, नगर कार्यपालिकाको कार्यालय | प्रदेश नं १, उदयपुर, नेपाल","72","954","","0","0","","0","दुर्गा कुमार थापा","17","राज कुमारी चौधरी","16","Search form","11","Search form","11","","","","https://belakamun.gov.np/","","","","","","234084","3279","9.899","0","","22","1","0.130","350","204","33","33","","","","","d06d0af6e7417c7df4dc219751022833","3.280","","","","","HTTP/1.1","https://belakamun.gov.np/",""
